location,link
"On Request, Shilaj Ambli, Ahmedabad",https://www.99acres.com/property-in-shilaj-ahmedabad-west-ffid
"The Bungalows, Satellite, Ahmedabad",https://www.99acres.com/the-bungalows-satellite-ahmedabad-west-npxid-r291065
"Seventy, Ambli, Ahmedabad",https://www.99acres.com/b-safal-seventy-ambli-bopal-ahmedabad-west-npxid-r291521
"Swati Senor, Ambli, Ahmedabad",https://www.99acres.com/swati-senor-ambli-ahmedabad-west-npxid-r380808
"Sheetal Gharana, Ambli, Ahmedabad",https://www.99acres.com/sheetal-gharana-ambli-ahmedabad-west-npxid-r389214
"The Storeys, Vaishnodevi Circle, Ahmedabad",https://www.99acres.com/the-storeys-shantigram-ahmedabad-north-npxid-r375818
"Oriental Viola, Ambli Bopal Road, Ahmedabad",https://www.99acres.com/oriental-viola-ambli-ahmedabad-west-npxid-r369262
"Oriental Viola, Ambli, Ahmedabad",https://www.99acres.com/oriental-viola-ambli-ahmedabad-west-npxid-r369262
"Varniraj Monte 9, Satellite, Ahmedabad",https://www.99acres.com/varniraj-monte-9-satellite-ahmedabad-west-npxid-r337471
"Dev Vihaan, Motera, Ahmedabad",https://www.99acres.com/dev-vihaan-motera-ahmedabad-north-npxid-r272581
"Pearl Heights, Ghatlodiya, Ahmedabad",https://www.99acres.com/nb-pearl-heights-ghatlodia-ahmedabad-west-npxid-r375861
"DLF The Crest, Ambli, Ahmedabad",https://www.99acres.com/dlf-the-crest-sector-54-gurgaon-npxid-r8664
"The Bunglow, Sarkhej Gandhinagar Highway, Ahmedabad",https://www.99acres.com/the-bungalows-satellite-ahmedabad-west-npxid-r291065
"Skyros, Friends Colony Bodakdev, Ahmedabad",https://www.99acres.com/sahajanand-skyros-bodakdev-ahmedabad-west-npxid-r412893
"Iscon Vogue, Ambli Road, Ahmedabad",https://www.99acres.com/j-p-iscon-vogue-ambli-road-ahmedabad-west-npxid-r409718
"The Bellagio, Iscon Ambli Road, Ahmedabad",https://www.99acres.com/the-bellagio-ambli-ahmedabad-west-npxid-r414100
"Iscon Vogue, Panchavati Society, Ahmedabad",https://www.99acres.com/j-p-iscon-vogue-ambli-road-ahmedabad-west-npxid-r409718
"Iscon Vogue, Iscon Ambli Road, Ahmedabad",https://www.99acres.com/j-p-iscon-vogue-ambli-road-ahmedabad-west-npxid-r409718
"Tranquil, Ambli, Ahmedabad",https://www.99acres.com/tranquil-ambli-ahmedabad-west-npxid-r343047
"Scarlet Heights, Satellite, Ahmedabad",https://www.99acres.com/scarlet-heights-satellite-ahmedabad-west-npxid-r86291
"Shyaswa Sarovar, Shilaj, Ahmedabad",https://www.99acres.com/shyaswa-sarovar-shilaj-ahmedabad-west-npxid-r424911
"The Emberlynn, Ambli, Ahmedabad",https://www.99acres.com/the-emberlynn-ambli-ahmedabad-west-npxid-r240957
"The Kimana Tower, Ambli, Ahmedabad",https://www.99acres.com/sun-the-kimana-towers-ambli-ahmedabad-west-npxid-r401822
"Maruti 360, Iscon Ambli Road, Ahmedabad",https://www.99acres.com/anjney-maruti-360-bodakdev-ahmedabad-west-npxid-r412025
"Dev Kutir 1, Ambli, Ahmedabad",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dev-kutir-3-ambli-bopal-ahmedabad-west-4680-sq-ft-spid-S75185797
"Royce One, Iscon Ambli Road, Ahmedabad",https://www.99acres.com/shreem-royce-one-bodakdev-ahmedabad-west-npxid-r399812
"Swati Senor, Bopal, Ahmedabad",https://www.99acres.com/swati-senor-ambli-ahmedabad-west-npxid-r380808
"Praj Shalin Shashwat, Vastrapur, Ahmedabad",https://www.99acres.com/praj-shalin-shashwat-bodakdev-ahmedabad-west-npxid-r407358
"Royce One, Ambli Bopal Road, Ahmedabad",https://www.99acres.com/shreem-royce-one-bodakdev-ahmedabad-west-npxid-r399812
"Oeuvre Iconic, Ambli Road, Ahmedabad",https://www.99acres.com/madhav-oeuvre-iconic-bodakdev-ahmedabad-west-npxid-r422312
"Arista Eminence 24, Bodakdev, Ahmedabad",https://www.99acres.com/arista-emenince-24-bodakdev-ahmedabad-west-npxid-r280011
"Seventy, Panchavati Society, Ahmedabad",https://www.99acres.com/panchavati-society-ahmedabad-west-reviews-and-ratings-wrffid
"DLF The Crest, Iscon Ambli Road, Ahmedabad",https://www.99acres.com/dlf-the-crest-sector-54-gurgaon-npxid-r8664
"SHELADIA TREETOP, Thaltej, Ahmedabad",https://www.99acres.com/sheladia-treetops-thaltej-ahmedabad-west-npxid-r414482
"Z Luxuria, PRL Colony, Ahmedabad",https://www.99acres.com/z-luxuria-thaltej-ahmedabad-west-npxid-r412724
"The waterfall, Ambli, Ahmedabad",https://www.99acres.com/armaan-the-waterfall-ambli-ahmedabad-west-npxid-r334231
"North One, Ambli, Ahmedabad",https://www.99acres.com/true-value-nirman-north-one-ambli-road-ahmedabad-west-npxid-r271889
"The Bellagio, Ambli Bopal Road, Ahmedabad",https://www.99acres.com/the-bellagio-ambli-ahmedabad-west-npxid-r414100
"IKEBANA, Friends Colony Bodakdev, Ahmedabad",https://www.99acres.com/gala-ikebana-bodakdev-ahmedabad-west-npxid-r402982
"Maruti 360, Ambli, Ahmedabad",https://www.99acres.com/anjney-maruti-360-bodakdev-ahmedabad-west-npxid-r412025
"Palak Elina, Ambli, Ahmedabad",https://www.99acres.com/shree-palak-elina-resale-in-ambli-bopal-ahmedabad-west-272827-npffid
"Praj Shalin Shashwat, Bodakdev, Ahmedabad",https://www.99acres.com/praj-shalin-shashwat-bodakdev-ahmedabad-west-npxid-r407358
"Skydeck Seasons, Thaltej, Ahmedabad",https://www.99acres.com/skydeck-seasons-thaltej-ahmedabad-west-npxid-r367376
"The Bellagio, Ambli, Ahmedabad",https://www.99acres.com/the-bellagio-ambli-ahmedabad-west-npxid-r414100
"Royce One, Bodakdev, Ahmedabad",https://www.99acres.com/shreem-royce-one-bodakdev-ahmedabad-west-npxid-r399812
"Enstin Evoq, Sola, Ahmedabad",https://www.99acres.com/saga-enstin-evoq-science-city-ahmedabad-west-npxid-r378396
"IKEBANA, Gulmohar, Ahmedabad",https://www.99acres.com/gala-ikebana-bodakdev-ahmedabad-west-npxid-r402982
"Antares, Ambli Road, Ahmedabad",https://www.99acres.com/parshwa-antares-ambli-ahmedabad-west-npxid-r369263
"Swati Senor, Iscon Ambli Road, Ahmedabad",https://www.99acres.com/swati-senor-ambli-ahmedabad-west-npxid-r380808
"Oeuvre 3, Ambli Bopal Road, Ahmedabad",https://www.99acres.com/madhav-oeuvre-3-ambli-ahmedabad-west-npxid-r398938
"Palak Elina, Iscon Ambli Road, Ahmedabad",https://www.99acres.com/shree-palak-elina-ambli-bopal-ahmedabad-west-npxid-r170585
"Eminence 96, PRL Colony, Ahmedabad",https://www.99acres.com/eminence-96-thaltej-ahmedabad-west-npxid-r389184
"The Kimana Tower, Dev Kutir 1, Ahmedabad",https://www.99acres.com/sun-the-kimana-towers-ambli-ahmedabad-west-npxid-r401822
"Eternity by Ratnaakar, Iscon Ambli Road, Ahmedabad",https://www.99acres.com/ncpl-eternity-by-ratnaakar-ambli-road-ahmedabad-west-npxid-r411626
"Palak Elina, Ambli Bopal Road, Ahmedabad",https://www.99acres.com/shree-palak-elina-ambli-bopal-ahmedabad-west-npxid-r170585
"Oeuvre 3, Shilaj Ambli, Ahmedabad",https://www.99acres.com/madhav-oeuvre-3-ambli-ahmedabad-west-npxid-r398938
"Times 40, Friends Colony Bodakdev, Ahmedabad",https://www.99acres.com/times-40-bodakdev-ahmedabad-west-npxid-r412497
"Madhav Oeuvre, Sarkhej Gandhinagar Highway, Ahmedabad",https://www.99acres.com/madhav-oeuvre-iconic-bodakdev-ahmedabad-west-npxid-r422312
"Westlands, Ambli, Ahmedabad",https://www.99acres.com/good-westlands-ambli-ahmedabad-west-npxid-r419824
"Oriental Viola, Iscon Ambli Road, Ahmedabad",https://www.99acres.com/oriental-viola-ambli-ahmedabad-west-npxid-r369262
"Ratnaakar Caledonia, Satellite, Ahmedabad",https://www.99acres.com/nishant-ratnaakar-caledonia-satellite-ahmedabad-west-npxid-r4702
"The Bunglow, Satellite Road, Ahmedabad",https://www.99acres.com/the-bungalows-satellite-ahmedabad-west-npxid-r291065
"The Bunglow, Satellite, Ahmedabad",https://www.99acres.com/the-bungalows-satellite-ahmedabad-west-npxid-r291065
"Coomee , Electronic City Phase II, Bengaluru",https://www.99acres.com/property-in-electronic-city-phase-2-bangalore-south-ffid
"Theanmp, Chikka Tirupathi, Bengaluru",https://www.99acres.com/the-empyrean-chikka-tirupathi-kolar-npxid-r2290
"On Request, Uttarahalli, Bengaluru",https://www.99acres.com/property-in-uttarahalli-bangalore-south-ffid
"Soiewre, Lingadheeranahalli, Bengaluru",https://www.99acres.com/property-in-lingadheeranahalli-bangalore-south-ffid
"On Request, Kothanur, Bengaluru",https://www.99acres.com/property-in-kothanur-bangalore-north-ffid
"DuenaTa, Whitefield, Bengaluru",https://www.99acres.com/property-in-whitefield-bangalore-east-ffid
"Jaades , Old Airport Road, Bengaluru",https://www.99acres.com/property-in-old-airport-road-bangalore-east-ffid
"Brway G, Rajaji Nagar, Bengaluru",https://www.99acres.com/brigade-gateway-rajajinagar-bangalore-west-npxid-r36
"On Request, Marathahalli, Bengaluru",https://www.99acres.com/property-in-marathahalli-bangalore-east-ffid
"On Request, Whitefield, Bengaluru",https://www.99acres.com/property-in-whitefield-bangalore-east-ffid
"Prrry M, Whitefield, Bengaluru",https://www.99acres.com/property-in-whitefield-bangalore-east-ffid
"Shncyes, 7th Phase JP Nagar, Bengaluru",https://www.99acres.com/residential-land-in-shreyas-colony-bangalore-south-ffid
"On Request, Gottigere, Bengaluru",https://www.99acres.com/property-in-gottigere-bangalore-south-ffid
"Skityer, Sarjapur, Bengaluru",https://www.99acres.com/property-in-sarjapur-bangalore-east-ffid
"PrntaEn, Mysore Road, Bengaluru",https://www.99acres.com/flats-for-rent-in-mysore-road-bangalore-west-ffid
"GrrvaGr, Raja Rajeshwari Nagar, Bengaluru",https://www.99acres.com/flats-in-rajarajeshwari-nagar-bangalore-west-40-lakhs-to-60-lakhs-ffid
"PeBayle, Ramakrishnappa Layout, Bengaluru",https://www.99acres.com/pebble-bay-ramakrishnappa-layout-bangalore-north-npxid-r122487
"On Request, Manayata Tech Park, Bengaluru",https://www.99acres.com/flats-for-rent-in-manyata-tech-park-bangalore-north-ffid
"On Request, Kengeri, Bengaluru",https://www.99acres.com/property-in-kengeri-bangalore-west-ffid
"She 2rk, Binny Pete, Bengaluru",https://www.99acres.com/2-bhk-flats-in-binny-pete-bangalore-west-ffid
"Soitya , Thanisandra, Bengaluru",https://www.99acres.com/sobha-city-thanisandra-bangalore-north-npxid-r1200
"On Request, Bellandur, Bengaluru",https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-bellandur-bangalore-east-900-sq-ft-r3-spid-U46491235
"ViistLa, Ramagondanahalli, Bengaluru",https://www.99acres.com/prestige-lake-vista-resale-in-siddapura-bangalore-east-36972-npffid
"LedorSa, Yelahanka, Bengaluru",https://www.99acres.com/property-in-yelahanka-bangalore-north-ffid
"Mahosya, Hebbal, Bengaluru",https://www.99acres.com/property-in-hebbal-bangalore-north-ffid
"Kantsce, Kasturi Nagar, Bengaluru",https://www.99acres.com/property-in-kasturi-nagar-bangalore-east-ffid
"On Request, Electronics City Phase 1, Bengaluru",https://www.99acres.com/property-in-electronics-city-phase-1-bangalore-south-ffid
"Dieldli, Kundalahalli, Bengaluru",https://www.99acres.com/property-in-kundalahalli-bangalore-east-ffid
"On Request, Chikkalasandra, Bengaluru",https://www.99acres.com/property-in-chikkalasandra-bangalore-south-ffid
"Gentson, Murugeshpalya, Bengaluru",https://www.99acres.com/property-for-rent-in-murugeshpalya-bangalore-east-ffid
"Soini T, Sarjapur  Road, Bengaluru",https://www.99acres.com/property-in-sarjapur-road-bangalore-east-ffid
"Ceove G, Ganga Nagar, Bengaluru",https://www.99acres.com/property-in-ganga-nagar-bangalore-north-ffid
"On Request, Yelahanka, Bengaluru",https://www.99acres.com/property-in-yelahanka-bangalore-north-ffid
"Soazak , Kanakpura Road, Bengaluru",https://www.99acres.com/property-in-kanakapura-road-bangalore-south-ffid
"LancyRe, Doddathoguru, Bengaluru",https://www.99acres.com/property-in-doddathoguru-bangalore-south-ffid
"Goted U, Whitefield, Bengaluru",https://www.99acres.com/godrej-united-whitefield-bangalore-east-npxid-r27604
"On Request, KR Puram, Bengaluru",https://www.99acres.com/property-in-kr-puram-bangalore-east-ffid
"Rosha I, Bhoganhalli, Bengaluru",https://www.99acres.com/property-in-bhoganhalli-bangalore-east-ffid
"Suent V, Whitefield, Bengaluru",https://www.99acres.com/property-for-rent-in-whitefield-bangalore-east-ffid
"RothaVa, Lakshminarayana Pura, Bengaluru",https://www.99acres.com/property-in-lakshminarayana-pura-bangalore-east-ffid
"NCowsar, Yelahanka, Bengaluru",https://www.99acres.com/property-in-yelahanka-bangalore-north-ffid
"Dhalsh , Begur Road, Bengaluru",https://www.99acres.com/property-in-begur-road-bangalore-south-ffid
"BrereAt, Devanahalli, Bengaluru",https://www.99acres.com/sri-the-retreat-meenakunte-bangalore-north-npxid-r30138
"Laavevi, Ganga Nagar, Bengaluru",https://www.99acres.com/property-in-ganga-nagar-bangalore-north-ffid
"Chranya, Whitefield, Bengaluru",https://www.99acres.com/chaithanya-samarpan-whitefield-bangalore-east-npxid-r9836
"HioraTr, Varthur, Bengaluru",https://www.99acres.com/residential-land-plot-for-sale-in-xora-irise-varthur-bangalore-east-167-sq-yard-r1-spid-E73583937
"On Request, Bommanahalli, Bengaluru",https://www.99acres.com/property-in-bommanahalli-bangalore-south-ffid
"On Request, Doddathoguru, Bengaluru",https://www.99acres.com/property-in-doddathoguru-bangalore-south-ffid
"BMineis, Gunjur, Bengaluru",https://www.99acres.com/property-in-gunjur-bangalore-east-ffid
"On Request, Kanakpura Road, Bengaluru",https://www.99acres.com/property-in-kanakapura-road-bangalore-south-ffid
"Pruthg , Begur Road, Bengaluru",https://www.99acres.com/property-in-begur-road-bangalore-south-ffid
"Sonosty, Hegde Nagar, Bengaluru",https://www.99acres.com/property-in-rk-hegde-nagar-bangalore-north-ffid
"SNnia E, Haralur Road, Bengaluru",https://www.99acres.com/snn-raj-etternia-harlur-bangalore-south-npxid-r36308
"Anavi B, Hennur Road, Bengaluru",https://www.99acres.com/ananda-bairavi-hennur-road-bangalore-north-npxid-r55314
"On Request, Kothannur, Bengaluru",https://www.99acres.com/property-in-kothanur-bangalore-north-ffid
"On Request, Kalena Agrahara, Bengaluru",https://www.99acres.com/property-in-kalena-agrahara-bangalore-south-ffid
"Viony H, Cholanayakanahalli, Bengaluru",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-victory-harmony-cholanayakanahalli-bangalore-north-1166-sq-ft-spid-P75892247
"On Request, ISRO Layout, Bengaluru",https://www.99acres.com/property-in-isro-layout-bangalore-south-ffid
"Gollela, Hennur Road, Bengaluru",https://www.99acres.com/property-in-hennur-road-bangalore-north-ffid
"Niareum, Yelahanka, Bengaluru",https://www.99acres.com/property-in-yelahanka-bangalore-north-ffid
"On Request, Garudachar Palya, Bengaluru",https://www.99acres.com/property-in-garudachar-palya-bangalore-east-ffid
"SJlynro, EPIP Zone, Bengaluru",https://www.99acres.com/flats-in-epip-zone-bangalore-east-ffid
"On Request, Hegde Nagar, Bengaluru",https://www.99acres.com/property-in-rk-hegde-nagar-bangalore-north-ffid
"Srire S, Kasavanhalli, Bengaluru",https://www.99acres.com/property-in-kasavanhalli-bangalore-east-ffid
"Saenti , Sanjay nagar, Bengaluru",https://www.99acres.com/property-for-rent-in-sanjayanagara-bangalore-north-ffid
"On Request, Electronic City, Bengaluru",https://www.99acres.com/property-in-electronic-city-bangalore-south-ffid
"Bhmesy , Thanisandra, Bengaluru",https://www.99acres.com/property-in-thanisandra-bangalore-north-ffid
"On Request, Domlur, Bengaluru",https://www.99acres.com/property-in-domlur-bangalore-east-ffid
"Goardth, Kengeri, Bengaluru",https://www.99acres.com/good-earth-orchard-kengeri-bangalore-west-npxid-r61095
"On Request, Sarjapura - Attibele Road, Bengaluru",https://www.99acres.com/new-projects-in-sarjapura-attibele-road-bangalore-south-ffid
"On Request, Devasthanagalu, Bengaluru",https://www.99acres.com/property-in-devasthanagalu-bangalore-east-ffid
"IBityin, Yeshwanthpur, Bengaluru",https://www.99acres.com/ibc-platinum-city-yeshwanthpur-bangalore-west-npxid-r40468
"KHityry, Chandapura, Bengaluru",https://www.99acres.com/property-in-chandapura-bangalore-south-ffid
"BDensar, Kothanur, Bengaluru",https://www.99acres.com/property-in-kothanur-bangalore-north-ffid
"Makeser, Green View Layout, Bengaluru",https://www.99acres.com/property-in-green-view-layout-bangalore-west-ffid
"Maest N, Shantiniketan Layout, Bengaluru",https://www.99acres.com/shantiniketan-layout-bangalore-south-overview-piffid
"On Request, Peenya, Bengaluru",https://www.99acres.com/property-in-peenya-bangalore-west-ffid
"On Request, Nagarbhavi, Bengaluru",https://www.99acres.com/property-in-nagarbhavi-bangalore-west-ffid
"On Request, Jalahalli West, Bengaluru",https://www.99acres.com/property-in-jalahalli-west-bangalore-north-ffid
"Oznuean, Devanahalli, Bengaluru",https://www.99acres.com/ozone-urbana-devanahalli-bangalore-north-npxid-r977
"Reeroce, Byatarayanapura, Bengaluru",https://www.99acres.com/property-in-byatarayanapura-bangalore-north-ffid
"Sonviik, Whitefield, Bengaluru",https://www.99acres.com/property-in-whitefield-bangalore-east-ffid
"DSgmax , Electronic City, Bengaluru",https://www.99acres.com/ds-max-sahara-electronic-city-bangalore-south-npxid-r372347
"On Request, Ramamurthy Nagar, Bengaluru",https://www.99acres.com/property-in-ramamurthy-nagar-bangalore-east-ffid
"Cetattu, Sarjapur  Road, Bengaluru",https://www.99acres.com/property-in-sarjapur-road-bangalore-east-ffid
"Vaens G, Kengeri, Bengaluru",https://www.99acres.com/property-in-kengeri-bangalore-west-ffid
"On Request, Thanisandra, Bengaluru",https://www.99acres.com/property-in-thanisandra-bangalore-north-ffid
"On Request, Malleshwaram, Bengaluru",https://www.99acres.com/property-in-malleshwaram-bangalore-north-ffid
"Moity S, Thanisandra, Bengaluru",https://www.99acres.com/monarch-serenity-thanisandra-bangalore-north-npxid-r61305
"HiahsLa, Akshaya Nagar, Bengaluru",https://www.99acres.com/property-in-akshaya-nagar-bangalore-south-ffid
"SNontle, Hebbal, Bengaluru",https://www.99acres.com/snn-clermont-hebbal-bangalore-north-npxid-r271769
"On Request, Shampura, Bengaluru",https://www.99acres.com/property-in-shampura-bangalore-north-ffid
"Sabixtt, Devanahalli, Bengaluru",https://www.99acres.com/sattva-park-cubix-devanahalli-bangalore-north-npxid-r280367
"On Request, Kadugodi, Bengaluru",https://www.99acres.com/property-in-kadugodi-bangalore-east-ffid
"Sragei , LB Shastri Nagar, Bengaluru",https://www.99acres.com/property-in-lb-shastri-nagar-bangalore-east-ffid
"On Request, Vajarahalli, Bengaluru",https://www.99acres.com/property-in-vajarahalli-bangalore-south-ffid
"SyidaCr, Hormavu, Bengaluru",https://www.99acres.com/property-in-horamavu-bangalore-east-ffid
"Jahts H, Peenya, Bengaluru",https://www.99acres.com/property-in-peenya-bangalore-west-ffid
"Inensba, Sarjapur, Bengaluru",https://www.99acres.com/property-in-sarjapur-bangalore-east-ffid
"Itelaa , Electronic City, Bengaluru",https://www.99acres.com/property-in-electronic-city-bangalore-south-ffid
"Srier P, Kudlu Gate, Bengaluru",https://www.99acres.com/property-in-kudlu-gate-bangalore-south-ffid
"Wiowsri, Kanakpura Road, Bengaluru",https://www.99acres.com/property-in-kanakapura-road-bangalore-south-ffid
"Derdsig, Devanahalli, Bengaluru",https://www.99acres.com/society-flats-apartments-for-rent-in-devanahalli-bangalore-north-ffid
"Vaarech, 8th Phase JP Nagar, Bengaluru",https://www.99acres.com/property-in-8th-phase-jp-nagar-bangalore-south-ffid
"On Request, Bommasandra Industrial Area, Bengaluru",https://www.99acres.com/property-in-bommasandra-industrial-area-bangalore-south-ffid
"TiaksAa, Chandra Layout, Bengaluru",https://www.99acres.com/property-in-chandra-layout-bangalore-west-ffid
"On Request, Hennur Road, Bengaluru",https://www.99acres.com/property-in-hennur-road-bangalore-north-ffid
"HMwerCo, Kasavanhalli, Bengaluru",https://www.99acres.com/property-in-kasavanahalli-bangalore-south-ffid
"ViensRK, Anandapura, Bengaluru",https://www.99acres.com/virani-jrk-gardens-anandapura-bangalore-east-npxid-r37034
"On Request, Vishveshwarya Layout, Bengaluru",https://www.99acres.com/property-in-vishveshwarya-layout-bangalore-west-ffid
"Somumys, Kothanur, Bengaluru",https://www.99acres.com/sammys-beverly-hills-yelahanka-bangalore-north-npxid-r321743
"HoiewLa, Kengeri Satellite Town, Bengaluru",https://www.99acres.com/hoysala-lake-view-kengeri-satellite-town-bangalore-west-npxid-r105995
"Dwity T, Basavanapura, Bengaluru",https://www.99acres.com/2-bhk-flats-for-rent-in-basavanapura-bangalore-east-ffid?realTime=Y&building_id=49443&noxid=Y
"Brama P, Mysore Road, Bengaluru",https://www.99acres.com/property-in-mysore-road-bangalore-west-ffid
"VBownre, Kannamangala, Bengaluru",https://www.99acres.com/property-in-kannamangala-bangalore-east-ffid
"On Request,  Devarachikkanahalli, Bengaluru",https://www.99acres.com/property-in-devarachikkanahalli-bangalore-south-ffid
